,batch,epoch,first_picks_top_1,first_picks_top_2,first_picks_top_3,loss,top1,top2,top3
1696,678,1,41.74496829509735,61.23155355453491,72.1229612827301,824.4215698242188,0.4530191123485565,0.6668455004692078,0.778888463973999
1697,679,1,37.10568845272064,56.348997354507446,68.39205622673035,680.6063232421875,0.4415956735610962,0.6517126560211182,0.7830763459205627
1698,680,1,35.96254885196686,54.55284118652344,66.25118851661682,785.3087158203125,0.4372454285621643,0.6384369730949402,0.7689831256866455
1699,681,1,38.75001072883606,59.47187542915344,73.47022891044617,727.2869873046875,0.4453639090061188,0.6620979309082031,0.7922711372375488
1700,682,1,39.89367485046387,57.52196907997131,68.14437508583069,897.95458984375,0.44422733783721924,0.6608493328094482,0.7835464477539062
1701,683,1,37.5270813703537,57.83156752586365,73.17584753036499,659.2374877929688,0.423840194940567,0.6510089039802551,0.7882729768753052
1702,684,1,43.980321288108826,59.2837929725647,70.0770378112793,821.2969360351562,0.4487036168575287,0.6675384044647217,0.7950120568275452
1703,685,1,35.985177755355835,55.441927909851074,69.75330710411072,538.4595947265625,0.4373137950897217,0.6594454050064087,0.7806457877159119
1704,686,1,42.03730225563049,60.70258021354675,73.82332682609558,1101.42431640625,0.46159860491752625,0.6688072085380554,0.7972584962844849
1705,687,1,42.96711087226868,60.563820600509644,73.10118675231934,702.5572509765625,0.4525955617427826,0.6599018573760986,0.7898194193840027
1706,688,1,41.2000447511673,59.956854581832886,72.54462242126465,994.1688842773438,0.4555895924568176,0.6704626679420471,0.7992452383041382
1707,689,1,41.811248660087585,59.488070011138916,73.74239563941956,728.7102661132812,0.442100465297699,0.6630606651306152,0.7951540946960449
1708,690,1,39.84987437725067,57.69501328468323,70.30843496322632,923.0746459960938,0.4471823573112488,0.6560086011886597,0.7831079959869385
1709,691,1,42.565134167671204,60.68778038024902,73.39726090431213,769.4041748046875,0.4505637586116791,0.6698380708694458,0.7970086336135864
1710,692,1,42.77973175048828,58.323633670806885,71.5868890285492,831.2844848632812,0.4455215632915497,0.6547642350196838,0.7801645398139954
1711,693,1,39.47603702545166,60.066550970077515,71.9493567943573,827.3959350585938,0.4651363492012024,0.6877546906471252,0.8092471361160278
1712,694,1,46.8645840883255,66.58190488815308,79.63199615478516,853.9632568359375,0.4679533839225769,0.6713109016418457,0.7981436848640442
1713,695,1,35.07097363471985,54.588621854782104,71.05504274368286,777.8793334960938,0.4275098145008087,0.6434968709945679,0.7711665034294128
1714,696,1,39.51842486858368,59.33254957199097,70.23794651031494,695.9251708984375,0.4576594829559326,0.6770431399345398,0.8049981594085693
1715,697,1,43.50128173828125,62.34344244003296,76.09356641769409,703.8348388671875,0.4534899890422821,0.6665074825286865,0.7980133891105652
1716,698,1,38.97692561149597,57.21132159233093,67.32914447784424,654.6187744140625,0.4617978632450104,0.6668294668197632,0.7839765548706055
1717,699,1,41.516393423080444,56.74446225166321,68.95747184753418,865.6370849609375,0.43792039155960083,0.657564640045166,0.7779754996299744
1718,700,1,43.12724769115448,61.64812445640564,72.92239665985107,699.9523315429688,0.4381397068500519,0.6635539531707764,0.7978700995445251
1719,701,1,38.81276249885559,59.236347675323486,72.99531698226929,1155.19873046875,0.4402958154678345,0.66277015209198,0.7891415357589722
1720,702,1,44.37413215637207,63.6094868183136,76.76871418952942,581.7147216796875,0.45148932933807373,0.660831093788147,0.7853035926818848
1721,703,1,41.58452749252319,59.09661054611206,68.36782693862915,1200.490234375,0.45509541034698486,0.6640825867652893,0.788453221321106
1722,704,1,37.22536265850067,58.38475227355957,70.57037353515625,991.4659423828125,0.45732250809669495,0.6725439429283142,0.7972630858421326
1723,705,1,42.88087487220764,63.425201177597046,72.71597981452942,804.814453125,0.4462019205093384,0.6672433614730835,0.7957793474197388
1724,706,1,43.45138072967529,59.625208377838135,72.86913394927979,804.63232421875,0.4527776837348938,0.656825840473175,0.7895755767822266
1725,707,1,39.86830711364746,58.98898243904114,69.0548837184906,823.0518798828125,0.4487878680229187,0.656855583190918,0.7701162695884705
1726,708,1,42.28294789791107,59.00029540061951,69.57417130470276,711.2220458984375,0.4553861916065216,0.668379545211792,0.8010271191596985
1727,709,1,46.13577425479889,64.98578190803528,75.72153806686401,838.7129516601562,0.45491549372673035,0.6721956133842468,0.7898115515708923
1728,710,1,39.22657072544098,61.99178695678711,74.33708906173706,688.9011840820312,0.4487133026123047,0.6628767848014832,0.7959364652633667
1729,711,1,38.41069042682648,57.44670033454895,71.33126258850098,863.0401611328125,0.4429091215133667,0.6658937931060791,0.7901187539100647
1730,712,1,44.26881670951843,61.47102117538452,74.33472275733948,804.0851440429688,0.4497329592704773,0.6589704751968384,0.7856394052505493
1731,713,1,45.757028460502625,66.72041416168213,76.17968916893005,673.927001953125,0.45979708433151245,0.6812609434127808,0.8089409470558167
1732,714,1,43.51477026939392,64.95588421821594,78.92441749572754,564.6017456054688,0.4640483856201172,0.6729047894477844,0.8009838461875916
1733,715,1,41.7665034532547,62.90218234062195,75.494784116745,973.2144165039062,0.43811947107315063,0.6539465188980103,0.7805991172790527
1734,716,1,40.83392918109894,59.541523456573486,68.65661144256592,891.2820434570312,0.44575202465057373,0.6585494875907898,0.784787654876709
1735,717,1,36.22523844242096,57.3013961315155,68.79112124443054,962.8323974609375,0.4393547773361206,0.655101478099823,0.7819397449493408
1736,718,1,37.36783266067505,55.944037437438965,71.25771045684814,686.2225952148438,0.44696658849716187,0.6576828956604004,0.7920503616333008
1737,719,1,39.27372992038727,56.27908706665039,69.045490026474,647.938720703125,0.4456484317779541,0.6611567735671997,0.7920299768447876
1738,720,1,40.74201583862305,57.10238814353943,71.41892313957214,670.683837890625,0.45589497685432434,0.6640192270278931,0.7923506498336792
1739,721,1,40.64416587352753,60.08744239807129,71.50323987007141,666.1913452148438,0.4588170051574707,0.6622796058654785,0.7826577425003052
1740,722,1,43.344828486442566,58.440446853637695,72.6127564907074,595.8442993164062,0.46015697717666626,0.6656436324119568,0.7878703474998474
1741,723,1,39.42779898643494,60.6709361076355,71.72614932060242,592.805908203125,0.44502511620521545,0.6653816103935242,0.7872466444969177
1742,724,1,41.70027673244476,60.32145023345947,73.6867368221283,578.3751831054688,0.46034562587738037,0.673434317111969,0.7920960783958435
1743,725,1,40.89783728122711,58.782780170440674,70.15820145606995,731.1030883789062,0.4419749677181244,0.6515944004058838,0.7818615436553955
1744,726,1,37.59070336818695,56.846070289611816,71.27811908721924,436.0045471191406,0.44068777561187744,0.6446409225463867,0.7814193964004517
1745,727,1,42.183104157447815,59.855717420578,72.90277481079102,800.0595092773438,0.4563720226287842,0.6666372418403625,0.7975515127182007
1746,728,1,38.797032833099365,57.28536248207092,70.06102800369263,483.0229187011719,0.44293564558029175,0.6581979990005493,0.7828927040100098
